age,balance,average_spending,average_balance,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,has_deposits_no,has_deposits_yes,loan_no,loan_yes,has_insurance_n,has_insurance_y,has_mortgage_no,has_mortgage_yes,predictions
25.0,169.07811899972947,2.8001365232129696,80.89143566513722,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,0.6718664212208347
37.0,1221.4704467958911,3.258027712219709,1115.203711470088,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6718087407326901
33.0,280.94096512235666,0.15287545774258887,228.51884187901013,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6717701694893076
31.0,26921.804029222087,0.8288983823113085,26967.527382477187,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,0.6717641885581864
47.0,177.3222555134902,-3.1603946042224913,169.2044252403874,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,0.6717547368215309
43.0,484.7573202334351,2.220477982443076,452.09994778031734,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6717258448087192
33.0,376.04921514651346,-0.49920077774029326,332.59743040343176,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6717208770837343
45.0,478.77285987217016,1.311730904464573,461.12926805764346,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6717101908677056
29.0,444.5197605222428,0.8004796150341508,481.49597017193724,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,0.6717055438453099
36.0,3957.99022348246,5.025324305432514,3946.838135295547,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6717042296796869
47.0,4456.860609454987,2.0422659566767107,4419.270987049453,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,0.6716726886891159
52.0,3618.5352584800685,-0.7473667431181457,3632.475735330309,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6716527694783333
37.0,4817.434634536981,-1.1856223490877165,4805.06733125674,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6716494672056166
38.0,75.58999355824896,1.079054213151905,102.35977702083363,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6716423391926041
54.0,817.6319782179546,-2.0483401239685963,881.3995136016752,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,0.6716416046884102
31.0,3458.54175579276,3.278386577363908,3375.9630738861647,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6716348346799803
36.0,495.7331616549336,7.0440179941151335,358.73843655533625,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6716317740733301
37.0,2738.7539204105724,4.116578070687483,2687.6235360270794,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6716117775868397
31.0,158.05327427847837,-0.5514869188436552,134.11934615465708,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6715917510733909
45.0,665.9885007068069,-5.600224860270796,656.3542201266567,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,0.6715906616621187
59.0,22.048411196132868,-1.603261184572059,6.105608073206543,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,0.671544456781249
40.0,4754.134715110074,-0.15028830339961133,4775.057990305874,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.671470407973944
44.0,2044.440547426648,4.9269172548743425,1952.7857514586944,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6714566955862851
37.0,4045.0160884620545,-2.652507193352685,4026.140597516657,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6713966235080739
31.0,1262.7039968370516,-0.311101643521888,1231.2031408622813,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.671396429465927
46.0,394.2165657036975,1.0527760882122699,366.27971705118784,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6713522342285768
60.0,1763.0569450005844,-0.41706013002065445,1733.4937118049047,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6713478276333338
33.0,1223.0694438496553,-1.9182143299444214,1319.9729570074726,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6712987217276093
49.0,932.834096834901,-2.386062294585918,935.3982880662448,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,0.6712686418791765
49.0,410.4229497136339,1.4742983466563078,381.244840599178,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,0.6712552695210711
32.0,1995.6150922750253,-0.2129621087290343,2019.8921411180163,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6712550821625581
43.0,91.67672329474382,-0.3749992363251869,129.44577770973927,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6712485777926867
40.0,140.9670148103812,0.5530813232153935,150.13941426099723,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,0.671239110240892
34.0,1071.8759678919946,1.0210372104880026,1087.8797098181958,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,0.6712166567951537
46.0,162.66927963514732,0.8029995709645664,152.84853498460322,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6712097560287644
34.0,188.8086779782783,1.2508723139695745,156.12569713097662,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6712018274961236
37.0,1493.9106058480556,2.421573253788756,1446.4592305259066,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6712003594705718
30.0,7479.102921011916,-0.46288461702293715,7520.450597857939,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.671199247620335
31.0,3467.13521116658,-2.215283931918457,3510.0833117899215,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6711985846098405
43.0,1771.9832506073712,0.4467246251758479,1771.853292661626,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6711939476348011
54.0,72.92765305770419,1.6212409696287426,14.376951183623431,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6711786885813069
34.0,6611.820422659483,7.7559820619126185,6531.68819959941,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,0.6711778399475863
34.0,25.426863483158442,-3.98194648163847,108.57044697079206,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.6711717418426366
30.0,4398.301286756077,-0.9558829174309722,4472.793049624602,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,0.6711447730722331
30.0,100.1921560861773,-1.5687656340130036,167.47775799528497,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0.6711347577678815
50.0,176.54744701831453,-2.496734779862775,232.36794033731272,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,0.6711247356992917
33.0,523.0432343648182,4.264993713897615,482.8182254549569,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,0.6711094790633755
